# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-12-06 22:57:36 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10153100 HOBBLE CREEK AT 1650 WEST AT SPRINGVILLE, UTAH
# -----------------------------------------------------------------------------------
#
# Data provided for site 10153100
#            TS   parameter     statistic     Description
#        143615       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143615_00060_00003	143615_00060_00003_cd
USGS	10153100	2009-06-26	25.3	A
USGS	10153100	2009-06-27	23.1	A
USGS	10153100	2009-06-28	24.2	A
USGS	10153100	2009-06-29	25.0	A
USGS	10153100	2009-06-30	21.3	A
USGS	10153100	2009-07-01	17.8	A
USGS	10153100	2009-07-02	13.8	A
USGS	10153100	2009-07-03	16.1	A
USGS	10153100	2009-07-04	10.7	A
USGS	10153100	2009-07-05	5.20	A
USGS	10153100	2009-07-06	2.33	A
USGS	10153100	2009-07-07	1.47	A
USGS	10153100	2009-07-08	1.34	A
USGS	10153100	2009-07-09	1.57	A
USGS	10153100	2009-07-10	1.76	A
USGS	10153100	2009-07-11	1.64	A
USGS	10153100	2009-07-12	2.19	A
USGS	10153100	2009-07-13	1.79	A
USGS	10153100	2009-07-14	1.28	A
USGS	10153100	2009-07-15	1.38	A
USGS	10153100	2009-07-16	1.26	A
USGS	10153100	2009-07-17	1.23	A
USGS	10153100	2009-07-18	0.96	A
USGS	10153100	2009-07-19	1.22	A
USGS	10153100	2009-07-20	1.19	A
USGS	10153100	2009-07-21	1.15	A
USGS	10153100	2009-07-22	1.06	A
USGS	10153100	2009-07-23	1.00	A
USGS	10153100	2009-07-24	1.00	A
USGS	10153100	2009-07-25	1.27	A
USGS	10153100	2009-07-26	1.80	A
USGS	10153100	2009-07-27	1.19	A
USGS	10153100	2009-07-28	1.05	A
USGS	10153100	2009-07-29	1.22	A
USGS	10153100	2009-07-30	1.15	A
USGS	10153100	2009-07-31	1.05	A
USGS	10153100	2009-08-01	1.40	A
USGS	10153100	2009-08-02	1.08	A
USGS	10153100	2009-08-03	1.25	A
USGS	10153100	2009-08-04	1.46	A
USGS	10153100	2009-08-05	2.44	A
USGS	10153100	2009-08-06	3.68	A
USGS	10153100	2009-08-07	2.74	A
USGS	10153100	2009-08-08	0.66	A
USGS	10153100	2009-08-09	0.64	A
USGS	10153100	2009-08-10	0.54	A
USGS	10153100	2009-08-11	0.50	A
USGS	10153100	2009-08-12	0.84	A
USGS	10153100	2009-08-13	2.27	A
USGS	10153100	2009-08-14	1.47	A
USGS	10153100	2009-08-15	1.87	A
USGS	10153100	2009-08-16	0.62	A
USGS	10153100	2009-08-17	0.88	A
USGS	10153100	2009-08-18	0.73	A
USGS	10153100	2009-08-19	1.91	A
USGS	10153100	2009-08-20	1.52	A
USGS	10153100	2009-08-21	4.79	A
USGS	10153100	2009-08-22	0.96	A
USGS	10153100	2009-08-23	0.99	A
USGS	10153100	2009-08-24	2.41	A
USGS	10153100	2009-08-25	2.90	A
USGS	10153100	2009-08-26	2.82	A
USGS	10153100	2009-08-27	1.63	A
USGS	10153100	2009-08-28	4.46	A
USGS	10153100	2009-08-29	9.01	A
USGS	10153100	2009-08-30	10.1	A
USGS	10153100	2009-08-31	6.79	A
USGS	10153100	2009-09-01	5.17	A
USGS	10153100	2009-09-02	1.81	A
USGS	10153100	2009-09-03	3.35	A
USGS	10153100	2009-09-04	3.12	A
USGS	10153100	2009-09-05	1.10	A
USGS	10153100	2009-09-06	4.60	A
USGS	10153100	2009-09-07	4.86	A
USGS	10153100	2009-09-08	1.29	A
USGS	10153100	2009-09-09	1.34	A
USGS	10153100	2009-09-10	1.37	A
USGS	10153100	2009-09-11	1.42	A
USGS	10153100	2009-09-12	1.41	A
USGS	10153100	2009-09-13	1.72	A
USGS	10153100	2009-09-14	5.26	A
USGS	10153100	2009-09-15	5.86	A
USGS	10153100	2009-09-16	4.80	A
USGS	10153100	2009-09-17	7.87	A
USGS	10153100	2009-09-18	3.72	A
USGS	10153100	2009-09-19	5.95	A
USGS	10153100	2009-09-20	11.7	A
USGS	10153100	2009-09-21	10.8	A
USGS	10153100	2009-09-22	14.2	A
USGS	10153100	2009-09-23	18.6	A
USGS	10153100	2009-09-24	14.6	A
USGS	10153100	2009-09-25	16.5	A
USGS	10153100	2009-09-26	13.6	A
USGS	10153100	2009-09-27	15.1	A
USGS	10153100	2009-09-28	14.2	A
USGS	10153100	2009-09-29	14.9	A
USGS	10153100	2009-09-30	20.7	A
USGS	10153100	2009-10-01	17.4	A
USGS	10153100	2009-10-02	18.5	A
USGS	10153100	2009-10-03	20.7	A
USGS	10153100	2009-10-04	24.0	A
USGS	10153100	2009-10-05	22.2	A
USGS	10153100	2009-10-06	21.5	A
USGS	10153100	2009-10-07	22.7	A
USGS	10153100	2009-10-08	23.3	A
USGS	10153100	2009-10-09	22.6	A
USGS	10153100	2009-10-10	22.2	A
USGS	10153100	2009-10-11	22.2	A
USGS	10153100	2009-10-12	24.3	A
USGS	10153100	2009-10-13	28.5	A
USGS	10153100	2009-10-14	31.9	A
USGS	10153100	2009-10-15	32.1	A
USGS	10153100	2009-10-16	30.7	A
USGS	10153100	2009-10-17	32.2	A
USGS	10153100	2009-10-18	32.6	A
USGS	10153100	2009-10-19	30.9	A
USGS	10153100	2009-10-20	31.8	A
USGS	10153100	2009-10-21	31.2	A
USGS	10153100	2009-10-22	30.8	A
USGS	10153100	2009-10-23	30.1	A
USGS	10153100	2009-10-24	29.8	A
USGS	10153100	2009-10-25	30.0	A
USGS	10153100	2009-10-26	31.5	A
USGS	10153100	2009-10-27	31.4	A
USGS	10153100	2009-10-28	30.7	A
USGS	10153100	2009-10-29	32.4	A
USGS	10153100	2009-10-30	31.6	A
USGS	10153100	2009-10-31	32.2	A
USGS	10153100	2009-11-01	31.3	A
USGS	10153100	2009-11-02	32.4	A
USGS	10153100	2009-11-03	33.0	A
USGS	10153100	2009-11-04	33.2	A
USGS	10153100	2009-11-05	32.7	A
USGS	10153100	2009-11-06	33.1	A
USGS	10153100	2009-11-07	32.5	A
USGS	10153100	2009-11-08	32.9	A
USGS	10153100	2009-11-09	31.5	A
USGS	10153100	2009-11-10	31.1	A
USGS	10153100	2009-11-11	31.2	A
USGS	10153100	2009-11-12	30.9	A
USGS	10153100	2009-11-13	33.6	A
USGS	10153100	2009-11-14	32.6	A
USGS	10153100	2009-11-15	31.5	A
USGS	10153100	2009-11-16	31.2	A
USGS	10153100	2009-11-17	29.4	A
USGS	10153100	2009-11-18	27.7	A
USGS	10153100	2009-11-19	27.7	A
USGS	10153100	2009-11-20	29.3	A
USGS	10153100	2009-11-21	29.9	A
USGS	10153100	2009-11-22	30.0	A
USGS	10153100	2009-11-23	30.3	A
USGS	10153100	2009-11-24	29.8	A
USGS	10153100	2009-11-25	31.4	A
USGS	10153100	2009-11-26	30.6	A
USGS	10153100	2009-11-27	31.1	A
USGS	10153100	2009-11-28	31.9	A
USGS	10153100	2009-11-29	30.8	A
USGS	10153100	2009-11-30	30.5	A
USGS	10153100	2009-12-01	30.9	A
USGS	10153100	2009-12-02	31.0	A
USGS	10153100	2009-12-03	31.5	A
USGS	10153100	2009-12-04	30.5	A
USGS	10153100	2009-12-05	30.1	A
USGS	10153100	2009-12-06	29.8	A
USGS	10153100	2009-12-07	29.8	A
USGS	10153100	2009-12-08	30.2	A
USGS	10153100	2009-12-09	28.5	A
USGS	10153100	2009-12-10	27.9	A
USGS	10153100	2009-12-11	27.1	A
USGS	10153100	2009-12-12	29.3	A
USGS	10153100	2009-12-13	31.3	A
USGS	10153100	2009-12-14	29.9	A
USGS	10153100	2009-12-15	30.6	A
USGS	10153100	2009-12-16	30.3	A
USGS	10153100	2009-12-17	30.8	A
USGS	10153100	2009-12-18	31.3	A
USGS	10153100	2009-12-19	30.4	A
USGS	10153100	2009-12-20	30.7	A
USGS	10153100	2009-12-21	30.7	A
USGS	10153100	2009-12-22	30.0	A
USGS	10153100	2009-12-23	30.5	A
USGS	10153100	2009-12-24	30.1	A
USGS	10153100	2009-12-25	31.0	A
USGS	10153100	2009-12-26	30.4	A
USGS	10153100	2009-12-27	29.3	A
USGS	10153100	2009-12-28	29.7	A
USGS	10153100	2009-12-29	28.4	A
USGS	10153100	2009-12-30	26.7	A
USGS	10153100	2009-12-31	27.6	A
USGS	10153100	2010-01-01	28.3	A
USGS	10153100	2010-01-02	27.7	A
USGS	10153100	2010-01-03	28.9	A
USGS	10153100	2010-01-04	28.7	A
USGS	10153100	2010-01-05	28.6	A
USGS	10153100	2010-01-06	29.3	A
USGS	10153100	2010-01-07	28.6	A
USGS	10153100	2010-01-08	29.6	A
USGS	10153100	2010-01-09	29.0	A
USGS	10153100	2010-01-10	29.1	A
USGS	10153100	2010-01-11	30.0	A
USGS	10153100	2010-01-12	34.6	A
USGS	10153100	2010-01-13	29.9	A
USGS	10153100	2010-01-14	28.7	A
USGS	10153100	2010-01-15	28.4	A
USGS	10153100	2010-01-16	28.3	A
USGS	10153100	2010-01-17	28.5	A
USGS	10153100	2010-01-18	28.8	A
USGS	10153100	2010-01-19	28.5	A
USGS	10153100	2010-01-20	28.9	A
USGS	10153100	2010-01-21	28.7	A
USGS	10153100	2010-01-22	30.4	A
USGS	10153100	2010-01-23	31.4	A
USGS	10153100	2010-01-24	31.2	A
USGS	10153100	2010-01-25	31.3	A
USGS	10153100	2010-01-26	30.6	A
USGS	10153100	2010-01-27	30.7	A
USGS	10153100	2010-01-28	29.9	A
USGS	10153100	2010-01-29	30.3	A
USGS	10153100	2010-01-30	30.7	A
USGS	10153100	2010-01-31	31.2	A
USGS	10153100	2010-02-01	30.5	A
USGS	10153100	2010-02-02	30.2	A
USGS	10153100	2010-02-03	31.2	A
USGS	10153100	2010-02-04	31.0	A
USGS	10153100	2010-02-05	30.9	A
USGS	10153100	2010-02-06	32.1	A
USGS	10153100	2010-02-07	32.0	A
USGS	10153100	2010-02-08	30.9	A
USGS	10153100	2010-02-09	30.3	A
USGS	10153100	2010-02-10	30.1	A
USGS	10153100	2010-02-11	29.4	A
USGS	10153100	2010-02-12	28.3	A
USGS	10153100	2010-02-13	27.4	A
USGS	10153100	2010-02-14	28.0	A
USGS	10153100	2010-02-15	28.2	A
USGS	10153100	2010-02-16	27.5	A
USGS	10153100	2010-02-17	27.1	A
USGS	10153100	2010-02-18	27.5	A
USGS	10153100	2010-02-19	27.8	A
USGS	10153100	2010-02-20	28.0	A
USGS	10153100	2010-02-21	27.7	A
USGS	10153100	2010-02-22	28.2	A
USGS	10153100	2010-02-23	27.1	A
USGS	10153100	2010-02-24	27.7	A
USGS	10153100	2010-02-25	29.5	A
USGS	10153100	2010-02-26	27.7	A
USGS	10153100	2010-02-27	27.9	A
USGS	10153100	2010-02-28	28.2	A
USGS	10153100	2010-03-01	27.4	A
USGS	10153100	2010-03-02	29.7	A
USGS	10153100	2010-03-03	32.1	A
USGS	10153100	2010-03-04	33.0	A
USGS	10153100	2010-03-05	34.1	A
USGS	10153100	2010-03-06	30.2	A
USGS	10153100	2010-03-07	30.3	A
USGS	10153100	2010-03-08	30.1	A
USGS	10153100	2010-03-09	32.8	A
USGS	10153100	2010-03-10	30.6	A
USGS	10153100	2010-03-11	30.6	A
USGS	10153100	2010-03-12	30.3	A
USGS	10153100	2010-03-13	32.4	A
USGS	10153100	2010-03-14	32.1	A
USGS	10153100	2010-03-15	30.3	A
USGS	10153100	2010-03-16	30.3	A
USGS	10153100	2010-03-17	29.5	A
USGS	10153100	2010-03-18	29.4	A
USGS	10153100	2010-03-19	32.1	A
USGS	10153100	2010-03-20	31.0	A
USGS	10153100	2010-03-21	32.1	A
USGS	10153100	2010-03-22	30.9	A
USGS	10153100	2010-03-23	31.7	A
USGS	10153100	2010-03-24	32.8	A
USGS	10153100	2010-03-25	32.3	A
USGS	10153100	2010-03-26	33.0	A
USGS	10153100	2010-03-27	33.0	A
USGS	10153100	2010-03-28	32.1	A
USGS	10153100	2010-03-29	33.2	A
USGS	10153100	2010-03-30	32.4	A
USGS	10153100	2010-03-31	32.0	A
USGS	10153100	2010-04-01	34.1	A
USGS	10153100	2010-04-02	33.3	A
USGS	10153100	2010-04-03	33.1	A
USGS	10153100	2010-04-04	35.4	A
USGS	10153100	2010-04-05	34.6	A
USGS	10153100	2010-04-06	36.3	A
USGS	10153100	2010-04-07	35.8	A
USGS	10153100	2010-04-08	34.5	A
USGS	10153100	2010-04-09	35.8	A
USGS	10153100	2010-04-10	34.6	A
USGS	10153100	2010-04-11	37.7	A
USGS	10153100	2010-04-12	41.3	A
USGS	10153100	2010-04-13	47.8	A
USGS	10153100	2010-04-14	44.1	A
USGS	10153100	2010-04-15	45.2	A
USGS	10153100	2010-04-16	50.9	A
USGS	10153100	2010-04-17	61.0	A
USGS	10153100	2010-04-18	71.5	A
USGS	10153100	2010-04-19	79.3	A
USGS	10153100	2010-04-20	82.5	A
USGS	10153100	2010-04-21	99.7	A
USGS	10153100	2010-04-22	93.3	A
USGS	10153100	2010-04-23	86.0	A
USGS	10153100	2010-04-24	69.2	A
USGS	10153100	2010-04-25	64.4	A
USGS	10153100	2010-04-26	65.1	A
USGS	10153100	2010-04-27	70.6	A
USGS	10153100	2010-04-28	76.5	A
USGS	10153100	2010-04-29	74.8	A
USGS	10153100	2010-04-30	69.1	A
USGS	10153100	2010-05-01	67.2	A
USGS	10153100	2010-05-02	63.7	A
USGS	10153100	2010-05-03	59.2	A
USGS	10153100	2010-05-04	58.1	A
USGS	10153100	2010-05-05	57.6	A
USGS	10153100	2010-05-06	58.9	A
USGS	10153100	2010-05-07	59.3	A
USGS	10153100	2010-05-08	58.4	A
USGS	10153100	2010-05-09	60.5	A
USGS	10153100	2010-05-10	67.2	A
USGS	10153100	2010-05-11	68.9	A
USGS	10153100	2010-05-12	69.1	A
USGS	10153100	2010-05-13	61.3	A
USGS	10153100	2010-05-14	54.2	A
USGS	10153100	2010-05-15	52.3	A
USGS	10153100	2010-05-16	52.2	A
USGS	10153100	2010-05-17	56.6	A
USGS	10153100	2010-05-18	63.4	A
USGS	10153100	2010-05-19	62.3	A
USGS	10153100	2010-05-20	62.0	A
USGS	10153100	2010-05-21	60.1	A
USGS	10153100	2010-05-22	65.8	A
USGS	10153100	2010-05-23	61.8	A
USGS	10153100	2010-05-24	68.8	A
USGS	10153100	2010-05-25	56.8	A
USGS	10153100	2010-05-26	55.0	A
USGS	10153100	2010-05-27	48.6	A
USGS	10153100	2010-05-28	40.0	A
USGS	10153100	2010-05-29	38.6	A
USGS	10153100	2010-05-30	38.7	A
USGS	10153100	2010-05-31	34.7	A
USGS	10153100	2010-06-01	28.0	A
USGS	10153100	2010-06-02	27.0	A
USGS	10153100	2010-06-03	25.9	A
USGS	10153100	2010-06-04	16.8	A
USGS	10153100	2010-06-05	19.1	A
USGS	10153100	2010-06-06	20.8	A
USGS	10153100	2010-06-07	34.2	A
USGS	10153100	2010-06-08	51.1	A
USGS	10153100	2010-06-09	47.1	A
USGS	10153100	2010-06-10	41.5	A
USGS	10153100	2010-06-11	40.6	A
USGS	10153100	2010-06-12	45.8	A
USGS	10153100	2010-06-13	44.5	A
USGS	10153100	2010-06-14	29.3	A
USGS	10153100	2010-06-15	19.0	A
USGS	10153100	2010-06-16	20.4	A
USGS	10153100	2010-06-17	18.3	A
USGS	10153100	2010-06-18	20.1	A
USGS	10153100	2010-06-19	14.3	A
USGS	10153100	2010-06-20	13.1	A
USGS	10153100	2010-06-21	12.9	A
USGS	10153100	2010-06-22	8.23	A
USGS	10153100	2010-06-23	7.41	A
USGS	10153100	2010-06-24	5.34	A
USGS	10153100	2010-06-25	1.47	A
USGS	10153100	2010-06-26	1.05	A
USGS	10153100	2010-06-27	0.71	A
USGS	10153100	2010-06-28	3.29	A
USGS	10153100	2010-06-29	2.76	A
USGS	10153100	2010-06-30	0.77	A
USGS	10153100	2010-07-01	1.18	A
USGS	10153100	2010-07-02	3.17	A
USGS	10153100	2010-07-03	3.54	A
USGS	10153100	2010-07-04	5.66	A
USGS	10153100	2010-07-05	3.91	A
USGS	10153100	2010-07-06	1.17	A
USGS	10153100	2010-07-07	0.24	A
USGS	10153100	2010-07-08	1.33	A
USGS	10153100	2010-07-09	1.48	A
USGS	10153100	2010-07-10	0.56	A
USGS	10153100	2010-07-11	1.66	A
USGS	10153100	2010-07-12	2.21	A
USGS	10153100	2010-07-13	1.16	A
USGS	10153100	2010-07-14	0.15	A
USGS	10153100	2010-07-15	0.23	A
USGS	10153100	2010-07-16	0.22	A
USGS	10153100	2010-07-17	0.94	A
USGS	10153100	2010-07-18	1.29	A
USGS	10153100	2010-07-19	0.29	A
USGS	10153100	2010-07-20	0.74	A
USGS	10153100	2010-07-21	0.37	A
USGS	10153100	2010-07-22	0.46	A
USGS	10153100	2010-07-23	0.69	A
USGS	10153100	2010-07-24	0.50	A
